,userid,itemid
122032,9354,4609
122033,9354,19469
122034,9354,27326
122035,9354,26587
122036,9354,22923
122037,10170,36198
122038,10170,23911
122039,10170,29983
122040,10171,34834
122041,10171,5448
122042,10172,10655
122043,10172,31453
122044,10172,36915
122045,10172,10446
122046,10172,36025
122047,10172,13308
122048,10172,30035
122049,10172,9837
122050,10172,14242
122051,10172,11762
122052,10173,27522
122053,10173,19790
122054,10173,5
122055,10173,15716
122056,10173,26541
122057,10173,9878
122058,10173,32807
122059,10173,16855
122060,10173,28602
122061,10173,34137
122062,10173,10223
122063,10173,22670
122064,10173,1691
122065,10173,11541
122066,10173,16029
122067,10173,22257
122068,10174,31033
122069,10174,33781
122070,10174,15051
122071,10175,29393
122072,10175,35896
122073,10175,3189
122074,10175,25863
122075,10175,35902
122076,10176,14102
122077,10176,30897
122078,10176,27444
122079,10176,31583
122080,10177,644
122081,10177,22651
122082,10177,4934
122083,10177,14198
122084,10177,16296
122085,10177,32836
122086,10177,11800
122087,10177,872
122088,10177,26117
122089,10177,28152
122090,10177,34025
122091,10177,23147
122092,10177,37845
122093,10177,30042
122094,10177,9463
122095,10177,6035
122096,14515,38112
122097,14515,19710
122098,14515,22425
122099,14515,21542
122100,11032,19355
122101,11032,19279
122102,14513,1247
122103,14513,6993
122104,14513,36552
122105,14513,31124
122106,14513,8712
122107,14513,23253
122108,14513,3144
122109,14513,10059
122110,1807,20476
122111,1807,32462
122112,1807,3733
122113,1807,35993
122114,1807,278
122115,1807,5033
122116,1807,27353
122117,3783,26952
122118,3783,31476
122119,3783,33716
122120,3783,6849
122121,3783,35639
122122,3783,22774
122123,8998,7282
122124,8998,36689
122125,8998,34822
122126,8998,34284
122127,8999,17712
122128,8999,36664
122129,8999,2913
122130,8999,20101
122131,8999,2391
122132,8999,9838
122133,8999,25279
122134,8999,1341
122135,8999,18316
122136,8999,3511
122137,8999,13068
122138,8999,34460
122139,8999,29362
122140,8999,32475
122141,8999,31590
122142,8999,18826
122143,8999,17519
122144,8999,9904
122145,8999,28247
122146,8999,24278
122147,8999,20768
122148,8999,7174
122149,8999,2461
122150,8999,8329
122151,8999,8407
122152,8999,20816
122153,8999,23083
122154,8999,32901
122155,8999,25715
122156,8999,23023
122157,8999,30070
122158,8999,5609
122159,8999,6337
122160,8999,33161
122161,8999,9549
122162,8999,385
122163,8999,21188
122164,8999,30267
122165,8999,6089
122166,1803,5161
122167,1803,35283
122168,1803,1482
122169,14510,32663
122170,14510,36680
122171,14510,33148
122172,14510,5040
122173,1801,26130
122174,1801,23281
122175,1801,17081
122176,1801,20364
122177,1800,3641
122178,1800,31902
122179,1800,6126
122180,1800,4818
122181,1800,26178
122182,1800,17564
122183,1800,16579
122184,8992,4708
122185,8992,8002
122186,8993,30593
122187,8993,27953
122188,8993,17509
122189,8993,27934
122190,8993,6656
122191,8993,24277
122192,8993,19056
122193,8993,34524
122194,8993,5861
122195,8993,27935
122196,8993,22448
122197,3788,18924
122198,3788,13566
122199,3788,26685
122200,3788,988
122201,3788,20849
122202,3788,3930
122203,3788,11106
122204,3788,5990
122205,3788,36160
122206,3788,24258
122207,3788,26439
122208,3788,22537
122209,14511,8524
122210,14511,36656
122211,14511,36758
122212,14511,17105
122213,8996,34728
122214,8997,27591
122215,8997,28149
122216,8997,29704
122217,8997,21780
122218,8997,16168
122219,8997,20966
122220,8997,1275
122221,8997,13028
122222,8997,23732
122223,8997,8597
122224,8997,31911
122225,8997,22570
122226,8997,29533
122227,8997,443
122228,8997,9932
122229,8997,26088
122230,8997,10433
122231,8997,25521
122232,8994,1443
122233,8994,37350
122234,8994,1931
122235,8994,27925
122236,8994,13420
122237,8994,21765
122238,8994,36096
122239,8994,30805
122240,8994,38153
122241,8994,24665
122242,8994,9663
122243,8994,13741
122244,8994,3091
122245,8994,18670
122246,8994,28888
122247,8994,25095
122248,8995,750
122249,8995,19605
122250,4996,34579
122251,4996,21536
122252,15021,12749
122253,15021,5784
122254,15021,4651
122255,15021,28788
122256,15021,579
122257,4994,3589
122258,4994,35689
122259,4994,32322
122260,4994,19930
122261,4994,36026
122262,4994,31373
122263,4994,14567
122264,4994,11350
122265,4994,11983
122266,4994,8654
122267,4994,14387
122268,4994,14287
122269,4994,27135
122270,4994,2796
122271,4994,28296
122272,4994,16483
122273,4995,21766
122274,4995,26156
122275,4995,26700
122276,4995,9662
122277,4995,12740
122278,4995,30951
122279,4992,7983
122280,4992,4000
122281,4992,32913
122282,4992,12885
122283,4992,36873
122284,4992,17053
122285,4992,2764
122286,4992,14367
122287,4992,30292
122288,4992,23151
122289,4992,1054
122290,4992,23062
122291,4992,1279
122292,4992,30042
122293,4992,6210
122294,4992,28184
122295,4992,31724
122296,4992,23832
122297,4993,1813
122298,4993,15102
122299,4993,10169
122300,4993,27599
122301,4993,18355
122302,4993,20782
122303,4993,225
122304,4993,35486
122305,4993,11315
122306,4993,19224
122307,4993,30074
122308,4993,2173
122309,4993,17817
122310,4990,11252
122311,4990,28983
122312,4990,35479
122313,4990,34057
122314,4990,30481
122315,4990,23687
122316,4991,2657
122317,4991,28916
122318,4991,37288
122319,4991,29990
122320,4991,33668
122321,4991,16179
122322,4991,6543
122323,4991,24026
122324,4991,23842
122325,4991,1501
122326,4991,26687
122327,4991,32661
122328,4991,25873
122329,4991,37834
122330,4991,25537
122331,4991,18497
122332,4991,21527
122333,4991,11484
122334,6512,20052
122335,6512,2626
122336,6512,12033
122337,6512,13167
122338,6512,29800
122339,6512,2084
122340,6512,3098
122341,6512,5781
122342,6512,37967
122343,6512,13902
122344,6512,16113
122345,6512,10604
122346,6512,29674
122347,6512,5057
122348,6512,35626
122349,4998,14292
122350,4998,7946
122351,4998,17974
122352,4998,28137
122353,4999,14489
122354,4999,6175
122355,4999,19697
122356,4999,17215
122357,4999,3815
122358,4999,15630
122359,4999,20853
122360,4999,21762
122361,4999,14522
122362,4999,37436
122363,4999,36057
122364,4999,13
122365,4999,24914
122366,4999,18377
122367,4999,10889
122368,4999,13919
122369,4999,29124
122370,4999,25407
122371,4999,20900
122372,4999,4216
122373,4999,8319
122374,4999,12908
122375,4999,25648
122376,4999,30213
122377,15022,14675
122378,15022,37207
122379,15022,3820
122380,15022,31344
122381,15022,2880
122382,15022,34460
122383,15022,37743
122384,15022,28823
122385,15025,37524
122386,15025,10957
122387,15025,11971
122388,15025,1837
122389,15025,10785
122390,15025,22838
122391,15025,4594
122392,15025,9093
122393,15024,6907
122394,15024,9993
122395,15024,31557
122396,15024,3056
122397,15024,38198
122398,15024,34010
122399,15024,19874
122400,15024,8133
122401,15024,34711
122402,15024,5502
122403,15024,14516
122404,15024,25166
122405,15024,35854
122406,15024,33967
122407,15024,21733
122408,15024,33600
122409,15024,19951
122410,15024,14874
122411,15024,28888
122412,15024,8115
122413,15024,31469
122414,15024,1392
122415,15024,2125
122416,15024,5087
122417,15024,7133
122418,15024,36487
122419,15024,10052
122420,15024,28216
122421,15024,34713
122422,9253,22465
122423,9253,19388
122424,9253,11930
122425,9253,23504
122426,9253,32719
122427,9253,4212
122428,3716,32886
122429,3716,29379
122430,3716,31033
122431,3716,9884
122432,3716,28689
122433,14079,20753
122434,14079,35351
122435,14079,34331
122436,14079,4730
122437,14079,23595
122438,14079,5092
122439,14079,15150
122440,14079,31230
122441,14078,6833
122442,14078,34137
122443,14078,15195
122444,14078,34695
122445,14078,4242
122446,14078,5496
122447,14078,13354
122448,14078,20415
122449,14078,8694
122450,14078,18941
122451,14078,28388
122452,14078,37469
122453,14078,11463
122454,14078,17702
122455,14078,32296
122456,14075,26217
122457,14075,21560
122458,14075,16941
122459,14075,12066
122460,14075,20590
122461,14075,23091
122462,14075,17489
122463,14075,6003
122464,14075,18715
122465,14075,6210
122466,14075,260
122467,14075,502
122468,14075,24075
122469,14075,1311
122470,14075,19966
122471,14075,3160
122472,14075,22217
122473,14075,6284
122474,14074,11609
122475,14074,35283
122476,14074,7456
122477,14074,32552
122478,14074,30458
122479,14077,7550
122480,14077,3092
122481,14077,11864
122482,14076,34632
122483,14076,16087
122484,14076,13213
122485,14076,6830
122486,14076,1643
122487,14076,26783
122488,14071,5681
122489,14071,31295
122490,14071,15257
122491,14071,8781
122492,14071,19090
122493,14071,5979
122494,14070,1473
122495,14070,5894
122496,14070,23153
122497,14073,11426
122498,14073,35124
122499,14073,24169
122500,14073,28113
122501,14073,36241
122502,14073,25887
122503,14073,3214
122504,14073,20005
122505,14073,8628
122506,14072,18177
122507,14072,17528
122508,14072,35072
122509,14072,10114
122510,14072,22325
122511,14072,28137
122512,14072,10005
122513,14072,6742
122514,14072,2533
122515,14072,5891
122516,14072,11884
122517,14072,9628
122518,14072,9669
122519,14072,14279
122520,14072,12515
122521,3258,9771
122522,3258,10353
122523,3258,32652
122524,3259,22705
122525,3259,26819
122526,3259,13061
122527,3259,25951
122528,3259,35010
122529,3259,24359
122530,3259,31272
122531,3259,14114
122532,3259,11234
122533,3259,9281
122534,3259,7595
122535,3259,1068
122536,3259,14974
122537,3259,9087
122538,3259,13588
122539,3259,8988
122540,3259,11263
122541,3259,29716
122542,3259,3844
122543,3259,17768
122544,3259,12009
122545,3259,8366
122546,3259,15151
122547,3259,12570
122548,1948,1356
122549,1948,1922
122550,1948,23666
122551,1949,26052
122552,1949,17407
122553,1949,18695
122554,1949,14505
122555,1949,27376
122556,1942,35387
122557,1942,32066
122558,1942,25998
122559,1942,36611
122560,1942,36600
122561,1942,33411
122562,1942,14379
122563,1942,5239
122564,1942,37857
122565,1942,21088
122566,1942,13182
122567,1942,19712
122568,1942,32064
122569,1942,19977
122570,1942,6980
122571,3251,8737
122572,3251,6742
122573,3251,8792
122574,3251,36330
122575,3251,10042
122576,1940,11418
122577,1940,12512
122578,1940,31427
122579,1940,2244
122580,1940,33552
122581,1940,3189
122582,1940,174
122583,1940,20374
122584,1940,30377
122585,1940,18513
122586,1940,31728
122587,1940,8895
122588,1940,10446
122589,1940,750
122590,1940,7073
122591,1940,22694
122592,1940,7174
122593,1940,20496
122594,1940,25989
122595,1940,19226
122596,1940,29765
122597,1940,22243
122598,1940,24873
122599,1940,15558
122600,1940,25112
122601,1940,27679
122602,1940,22806
122603,1940,15796
122604,1940,28466
122605,1940,778
122606,1940,1100
122607,1940,25329
122608,1941,31602
122609,1941,6403
122610,1941,2877
122611,1946,35419
122612,1946,28691
122613,1946,22762
122614,1946,30463
122615,1946,26826
122616,1946,14612
122617,1946,10933
122618,1946,15612
122619,1947,16242
122620,1947,24491
122621,1947,24566
122622,1947,31014
122623,1947,29515
122624,1947,24507
122625,1947,22274
122626,1947,28759
122627,1947,23705
122628,1947,29215
122629,1947,20571
122630,1944,31925
122631,1944,9243
122632,1944,4937
122633,1945,16924
122634,1945,23825
122635,1945,29605
122636,1945,29082
122637,1945,8682
122638,1945,27355
122639,1945,37890
122640,1945,33935
122641,1945,38236
122642,1945,12144
122643,1945,22637
122644,1945,20216
122645,1945,2361
122646,1945,29078
122647,1945,25780
122648,1945,28220
122649,13243,6127
122650,13243,9733
122651,13243,8390
122652,13243,3317
122653,13243,19367
122654,13243,4367
122655,13243,8395
122656,13243,20250
122657,13243,32550
122658,13243,5202
122659,13243,17329
122660,13243,16488
122661,13243,22647
122662,13243,24562
122663,13243,14355
122664,13243,12773
122665,13243,7160
122666,13243,24312
122667,13243,20555
122668,13243,20135
122669,13243,19321
122670,13243,27388
122671,13243,8827
122672,13243,11596
122673,13242,34737
122674,13242,19842
122675,13242,12993
122676,13241,32160
122677,13241,2196
122678,13241,8567
122679,13241,7496
122680,13241,10334
122681,13241,28964
122682,13241,11107
122683,13241,37949
122684,13241,19678
122685,13241,9126
122686,13240,13747
122687,13240,11581
122688,13240,15289
122689,13240,11582
122690,13240,622
122691,13240,8710
122692,13240,10339
122693,13240,20148
122694,13240,37211
122695,13240,35145
122696,13240,19452
122697,13240,1671
122698,13240,5728
122699,13240,5246
122700,13240,20868
122701,13240,29987
122702,13247,11822
122703,13247,13504
122704,13247,31255
122705,13247,31208
122706,13247,27822
122707,13247,33718
122708,13246,31891
122709,13246,16221
122710,13246,6975
122711,13245,5900
122712,13245,31709
122713,13245,33616
122714,13245,9638
122715,13245,9027
122716,13245,34243
122717,13245,26572
122718,13245,32766
122719,13245,27204
122720,13245,28278
122721,13245,7807
122722,13245,10791
122723,13245,31759
122724,13245,35810
122725,13245,6063
122726,13244,4191
122727,13244,8028
122728,13244,20454
122729,13244,21697
122730,13244,7851
122731,13244,26117
122732,13244,1238
122733,13244,6783
122734,13244,509
122735,13244,16691
122736,13244,11324
122737,13244,5399
122738,13244,261
122739,13244,3533
122740,13244,13354
122741,13249,16386
122742,13249,14221
122743,13248,38019
122744,16981,19539
122745,16981,16506
122746,16981,11975
122747,16981,19370
122748,2859,15369
122749,2859,8256
122750,2859,4796
122751,2859,13972
122752,2859,37886
122753,2859,8033
122754,2859,34577
122755,2859,30164
122756,2859,15170
122757,2859,25723
122758,2859,14694
122759,2858,37505
122760,2858,36780
122761,2858,23080
122762,2858,36466
122763,2858,26173
122764,2858,2112
122765,2858,22997
122766,2851,25141
122767,2851,17929
122768,2851,1637
122769,2851,24450
122770,2850,3762
122771,2850,2548
122772,2850,36020
122773,2853,21747
122774,2853,2627
122775,2853,18150
122776,2853,6038
122777,2853,12481
122778,2853,38006
122779,2853,10433
122780,2853,15406
122781,2853,631
122782,2853,13723
122783,2853,18850
122784,2852,22539
122785,2852,2612
122786,2852,1089
122787,2852,25632
122788,2855,24695
122789,2855,11044
122790,2855,37627
122791,2854,11166
122792,2854,14750
122793,2854,13202
122794,2854,9628
122795,2854,21180
122796,2854,10538
122797,2854,13734
122798,2854,30686
122799,2854,22456
122800,2854,31180
122801,2854,9283
122802,2854,37103
122803,2854,10114
122804,2854,16231
122805,2854,27691
122806,2854,388
122807,2854,30772
122808,2854,1324
122809,2854,1458
122810,2854,20770
122811,2854,12834
122812,2854,7953
122813,2854,20400
122814,2857,6631
122815,2857,18614
122816,2857,22524
122817,2857,25722
122818,2857,32955
122819,2857,20848
122820,2857,27179
122821,2857,19230
122822,2857,23706
122823,2857,9937
122824,2856,12013
122825,2856,20822
122826,2856,4898
122827,2856,2353
122828,2856,13519
122829,2856,14106
122830,2856,29824
122831,2856,19289
122832,2856,31351
122833,2856,30546
122834,2856,17936
122835,2856,26705
122836,2856,30023
122837,2856,6681
122838,2856,24330
122839,2856,13767
122840,2856,26516
122841,2856,9845
122842,2856,2607
122843,2856,27187
122844,3333,18197
122845,3333,35622
122846,3333,3588
122847,3333,15627
122848,3332,1382
122849,5463,19699
122850,5463,5429
122851,5463,22711
122852,5463,14039
122853,5463,9474
122854,5463,34405
122855,5463,8519
122856,5463,9345
122857,5463,23776
122858,5463,17263
122859,5463,23035
122860,5463,19093
122861,5463,19184
122862,5463,25212
122863,5463,7517
122864,1493,6989
122865,1493,26232
122866,3337,23054
122867,3337,21322
122868,3337,27461
122869,3337,3183
122870,3337,13746
122871,3336,2929
122872,3336,26626
122873,3336,15781
122874,3335,5502
122875,3335,3016
122876,3335,34333
122877,5466,11350
122878,5466,13963
122879,5466,23358
122880,14211,4398
122881,14211,25341
122882,14211,1754
122883,1499,13699
122884,1499,33433
122885,3339,28105
122886,3339,11350
122887,3339,4736
122888,3339,10933
122889,3339,9981
122890,3338,28515
122891,3338,27455
122892,3338,28096
122893,3338,16222
122894,3338,509
122895,3338,29910
122896,3338,31974
122897,3338,7747
122898,14215,8660
122899,14215,26653
122900,14215,17284
122901,14215,8766
122902,423,24252
122903,423,36995
122904,423,13007
122905,423,33032
122906,423,36077
122907,14217,17973
122908,14217,13804
122909,14217,13100
122910,14217,3769
122911,14217,10821
122912,14216,22143
122913,14216,10592
122914,14216,34349
122915,14216,18991
122916,14216,18581
122917,14216,38061
122918,14216,3305
122919,14216,11082
122920,14216,11952
122921,14216,16995
122922,14216,6390
122923,1394,10529
122924,1394,37187
122925,1394,23151
122926,7239,8262
122927,7239,36520
122928,7239,197
122929,7239,31296
122930,425,8053
122931,425,22860
122932,425,22897
122933,425,18996
122934,425,19256
122935,425,33393
122936,425,10333
122937,425,18709
122938,425,11922
122939,425,27607
122940,425,3664
122941,425,38297
122942,425,14154
122943,9644,522
122944,9644,10599
122945,11187,6036
122946,11187,22980
122947,11187,28759
122948,11187,21902
122949,11187,33410
122950,11187,21978
122951,11187,32151
122952,11187,25989
122953,11187,21213
122954,11187,33522
122955,11187,35902
122956,11187,37917
122957,11187,1500
122958,11187,4989
122959,11187,35322
122960,11187,14575
122961,11187,2835
122962,11187,11841
122963,11187,35645
122964,11187,3542
122965,11187,28153
122966,11187,29653
122967,11187,25538
122968,11187,16497
122969,11187,2256
122970,11187,16976
122971,11187,27717
122972,11187,119
